"","Animal.ID","Top.Dress","0","1","2","3","4","5","6","7"
"1","5096","CG",0.767430194155476,0.447828510940252,0.837539446012151,0.729150141301484,0.777487784879847,0.661569963439997,0.812056119891941,0.79144311141084
"2","5096","GH",0.65604342811273,0.739671574559634,0.663330215569022,0.541610300000669,0.753756256445854,0.613779121241808,0.526345083192907,0.983126953276207
"3","5096","SBM",0.541600475481559,0.700714282803835,0.598304374456014,0.598304374456014,0.731440856250346,0.600475184207897,0.788228803706968,0.692897260061439
"4","5096","TMR",0.699587134736437,0.775959116178549,0.801109062964344,0.650456744454839,0.994248298901504,0.703052261733321,0.78179651277385,0.607229525094635
"5","5175","CG",0.831770561544816,0.811759429033339,1,0.995115576247652,0.853792847077649,0.867442631632938,0.745032261327287,0.745444601884307
"6","5175","GH",0.850122746602654,0.767931876880833,0.777520725829806,0.576653054139887,0.452799193990427,0.58538335308152,0.580838115074138,0.489481192924291
"7","5175","SBM",0.815476046674559,0.739217756322323,0.883159498417907,0.772515148131984,0.920273902297376,0.817543629027641,0.890416643612018,0.836951022372497
"8","5175","TMR",0.941310796790524,0.690763504451045,0.795066568651474,0.741669712903861,0.717621048934394,0.636462168634966,0.729707298179605,0.59573306554068
"9","5225","CG",0.711664639571052,0.637593205477466,0.649969071129035,0.628886080363201,0.64745798240399,0.669199295631886,0.624579733552263,0.665328437854441
"10","5225","GH",0.603564872201214,0.610420478599361,0.858332618301943,0.69163730347529,0.629629366442033,0.52272596658094,0.560560467159641,0.630374680744622
"11","5225","SBM",0.672020985325402,0.663306570926952,0.691395635487576,0.711591755581733,0.727913077606329,0.696796182685753,0.586056644880174,0.566144467793037
"12","5225","TMR",1,0.721436179277437,0.656636135833405,0.665571825442759,0.678479437482856,0.824054634720169,0.717731333578355,0.748921976363901
"13","5293","CG",0.733379872537043,0.769084692944168,0.895821751017337,0.904542171059566,0.910319141623392,0.835507570205388,0.816046885756094,0.664188338939906
"14","5293","GH",0.78163111233769,0.82986241868671,0.855639202821532,0.801546411366732,0.76258973152254,0.618494211115272,0.891330746944772,0.779266784747519
"15","5293","SBM",0.530078542588813,0.662306760919939,0.777190091955753,0.483072233046293,0.703106064006465,0.639824782226951,0.656742394267666,0.763534598350521
"16","5293","TMR",0.853945285682146,0.880434753293688,0.740803777314154,0.766146885312681,0.806940023314057,0.607037872714399,0.873777135400573,0.780478708207468
"17","5294","CG",0.515723103517054,0.551046408137317,0.522075818917924,0.565124907247094,0.502672413793104,0.575219606891531,0.589418386491557,0.459079254079254
"18","5294","GH",0.467491464149428,0.498925848925849,0.431297781972629,0.457542490242981,0.526235600148644,0.54416406471757,0.559486115544207,0.343561374795417
"19","5294","SBM",0.434990769230769,0.426751537382674,0.447357320099256,0.447357320099256,0.426811157592408,0.386545523020431,0.40664201183432,0.400424403183024
"20","5294","TMR",0.482296848147384,0.450982595427851,0.555422979868005,0.460731425623028,0.508527793652608,0.534790307197777,0.514454502427732,0.555253036437247
"21","5320","CG",0.671604938271605,0.619551242171623,0.524362765807633,0.510724753530509,0.603703703703704,0.520971753722444,0.522102747909199,0.585729499467519
"22","5320","GH",0.607465892702514,0.491916064671483,0.570750237416904,0.582162344874209,0.624975761101415,0.528202056503943,0.651606425702811,0.495340806962774
"23","5320","SBM",0.673180887252982,0.54552019389316,0.536867557132511,0.50483268903022,0.510419576673662,0.60514542569249,0.51107477853345,0.582085717735622
"24","5320","TMR",0.470852831283781,0.400940623162845,0.690500167841557,0.690500167841557,0.612592783512184,0.493420776054147,0.456803856136448,0.494068640767907
"25","5333","CG",0.588727087176669,0.693186972693459,0.515192865048436,0.730779716169444,0.639405799679772,0.657108424054955,0.690194090141168,0.530183822328077
"26","5333","GH",0.607560604787262,0.627392264745764,0.479728884669159,0.474708966376565,0.483729908120168,0.427319427148194,0.228936620648926,0.396132165465714
"27","5333","SBM",0.615531769345846,0.706897878130755,0.575848057305902,0.587581127087415,0.630846824408468,0.439790084981657,0.587380655873807,0.532927433976691
"28","5333","TMR",0.603255808735261,0.471034102883418,0.819023731429674,0.684961635801229,0.645790271560887,0.553994899234443,0.537372467924183,0.470651590716055
"29","5421","CG",0.9783819372596,0.843290214278661,0.714697204424965,0.671779289665469,0.669338791290011,0.660968522821794,0.742646756103442,0.626216857233884
"30","5421","GH",0.832830560113428,0.703845856277804,0.805263024222085,0.655205617370994,0.683788041175594,0.582169744594086,0.682888744567919,0.662548405858222
"31","5421","SBM",0.734718458295694,0.7177896392669,0.749139389573841,0.728069422474014,0.626314482073363,0.69190769611718,0.589749971283072,0.641365320330283
"32","5421","TMR",0.683598833121633,0.627875915844762,1,1,0.88636528041078,0.670481405867066,0.662952455040498,0.724932966185021
"33","5459","CG",NA,NA,NA,NA,NA,0.50153329201057,0.50153329201057,NA
"34","5459","GH",0.600288494846086,1,0.495229612725411,0.458838983685332,0.435968005504429,0.571264881241382,0.469362207813185,0.43838334071498
"35","5459","SBM",0.63689162199096,0.63689162199096,NA,NA,NA,NA,NA,0.481571353360541
"36","5459","TMR",0.587550249828931,0.64854900921181,0.567731517768398,0.612493657820586,0.603687909027746,0.62628695509702,0.643738249140319,0.578944132227949
"37","5476","CG",0.702000364864573,0.578755748594788,0.454487084046751,0.55667272207364,0.479461812425801,0.516359487745119,0.415857351712615,0.400592904086028
"38","5476","GH",0.346177944862155,0.225576511110178,0.431883673942566,0.51806768653736,0.455671597528939,0.418533592565104,0.377725659715037,0.296503340134724
"39","5476","SBM",0.415098417021769,0.529618130759539,0.452211976792375,0.485270069793317,0.247900833163991,0.597680247129452,0.457802669940157,0.516365984794388
"40","5476","TMR",0.457735585253936,0.370952584890399,0.43551840117872,0.460317490778723,0.344759736095848,0.366277291296371,0.28012429272849,0.474496352946679
"41","5479","CG",0.637020885212669,0.693900048995591,0.649736079217797,0.649736079217797,0.729681583631466,0.479278410995642,0.668917424324064,0.62347789434245
"42","5479","GH",0.837246765159122,0.668267724757231,0.676084403800306,0.568635698480811,0.568437577367154,0.614304857809276,0.58600927088437,0.572702292533744
"43","5479","SBM",0.619705824413947,0.520084240805424,0.552394378542629,0.742321436103863,0.532070757699604,0.617621192335368,0.577494276493972,0.652181207115416
"44","5479","TMR",0.692977490106027,0.842259592978095,0.803124290006908,0.775598227471889,0.811265251919795,0.732735737059501,0.706734090206,0.741210903389037
"45","5555","CG",0.840830414296147,0.827311315871208,0.79432850450779,0.688756450397913,0.62505442670537,0.79364882522322,0.549806544691455,0.752349460494257
"46","5555","GH",0.872295320113157,0.441970310391363,0.700219629012199,0.700219629012199,0.735390217672287,0.728044786868316,0.196519844023338,0.369428244670649
"47","5555","SBM",0.72566051949468,0.706372549019608,0.744855373067823,0.706081980303434,0.659780804474863,0.622601654638268,0.798239102510312,0.614867786813488
"48","5555","TMR",0.959370427065702,0.731689820502832,0.835461273746202,0.669381170300288,0.745052728099499,0.752848196003754,0.703008731555324,0.767455725896789
"49","5558","CG",0.386817179187751,0.399535979234483,0.3623240808213,0.480392769138676,0.455557447526329,0.44937685067099,0.460207984613152,0.462194079537092
"50","5558","GH",0.483727984248608,0.424127934813835,0.408461433753555,0.398213127212738,0.398742402012157,0.353986494491174,0.355904222934196,0.394658798380177
"51","5558","SBM",0.319549660149115,0.439253085430357,0.451235531439299,0.40291044105758,0.399951833006153,0.404465092070745,0.381686448496631,0.351847451886378
"52","5558","TMR",0.416055825084979,0.419492961990984,0.417725745721407,0.474470294137497,0.4896888653901,0.451404169587049,0.456383332225693,0.438033636128826
"53","5563","CG",0.538500736262885,1,0.699020606884058,0.699020606884058,0.573985673892143,0.545455005998119,0.552766090073243,0.568642350557244
"54","5563","GH",0.561455191209912,0.671001179885561,0.551762056554285,0.474486714975845,0.519442425443813,0.48419786346082,0.450713772839786,0.472300140252454
"55","5563","SBM",0.466598382065404,0.452759464797352,0.596497584541063,0.596497584541063,0.570024534976606,0.558316700333461,0.666486807433604,0.524491169715689
"56","5563","TMR",0.661940889368922,0.562168400953806,0.57882107248471,0.584255880189831,0.577120916042001,0.592962482265013,0.579880805922473,0.633143603291119
"57","5568","CG",0.690146855131613,0.72343928326866,0.617206757331067,0.703777660695469,0.584878313776619,0.509452371952372,0.530629259980526,0.500911210002119
"58","5568","GH",0.526156890602801,0.573532850128595,0.683177626789614,0.644576688555347,0.60156417743634,0.469856031946196,0.515331122285225,0.578526528872789
"59","5568","SBM",0.624755343152015,0.6295204113758,0.626775147928994,0.586147152713418,0.736621328151789,0.591024014057009,0.588097785385685,0.580628781331029
"60","5568","TMR",0.636999550157445,0.615675910181917,0.586257035302265,0.635646175154485,0.675901174773214,0.637636943615064,0.662335870817064,0.609653436365765
"61","5578","CG",0.942130750605327,0.871638954869359,0.911058823529412,0.931705069124424,0.830152505446623,0.807133757961783,0.718666666666667,0.691935483870968
"62","5578","GH",0.700679245283019,0.743027718550107,0.743153347732181,0.779252336448598,0.753703703703704,0.626375545851528,0.704385964912281,0.642
"63","5578","SBM",0.748090349075975,0.819310344827586,0.859294117647059,0.738333333333333,0.707883647798742,0.748682170542636,0.7552,0.818529411764706
"64","5578","TMR",0.831715281599706,0.779397849462365,0.88359781290977,0.802735844142314,0.818888888888889,0.816384951881015,0.76794754316069,0.874539107220782
"65","5580","CG",0.88622724036212,0.687319221441282,0.746978314966228,0.707155820585948,0.691646702553259,0.622232173956312,0.770811248986718,0.596192095099331
"66","5580","GH",0.766845790705164,0.704042326077876,0.652030565144874,0.772148541114058,0.692858247365747,0.705642076920723,0.641022619244035,0.60155225573236
"67","5580","SBM",0.735457958961808,0.832006879955341,0.607837150724825,0.728490875855873,0.694565451391087,0.634432509991635,0.711340416708555,0.673657697353764
"68","5580","TMR",0.718283980686237,0.682083719286853,0.796627830196706,0.781418349546511,0.778269515624455,0.627294451827765,0.649470378907608,0.733613012761594
"69","5585","CG",0.881008327096053,0.649832419256551,0.570796361528515,0.71371549299851,0.7869404598451,0.764526282063363,0.771454274454569,0.612833338941166
"70","5585","GH",0.806742655187027,0.716840134890056,0.538685588572491,0.764635352787356,0.730848960453872,0.644623402936873,0.678076034294471,0.606924448525787
"71","5585","SBM",0.743569004901978,0.855697029557194,0.832854734292237,0.816515562228857,0.715539305301645,0.718087762467647,0.645627575911643,0.724082088369976
"72","5585","TMR",0.826204144577431,0.706919712724271,0.785957680869662,0.829195277515018,0.847557014420694,0.803422428586048,0.588193015424958,0.84153899828283
"73","5587","CG",0.626669298674479,0.632542510457657,0.672876984476161,0.682776309739465,0.711625827491115,0.763421896038383,0.692295617076275,0.806125716672864
"74","5587","GH",0.757836796554006,0.43091953844642,0.646304896587311,0.646304896587311,0.55431434284203,0.642495279904632,0.551811239770709,0.503192575185739
"75","5587","SBM",0.678610959723373,0.686594207560374,0.718954005887634,0.752844032962831,0.738242182822187,0.768061999428916,0.764857990933989,0.733014552310308
"76","5587","TMR",0.862154623449238,0.660753291577664,0.55009226170869,0.648990850940337,0.618567684123296,0.597320403363885,0.685414843530229,0.692311368440401
"77","5601","CG",0.581901040877328,0.712606942316289,0.715701929628583,0.751996626754923,0.610745197931017,0.629079275447345,0.58195135013775,0.591135503591761
"78","5601","GH",0.666636328320107,0.545349087930988,0.595868808625063,0.665575880176315,0.607766183085171,0.683516414524156,0.617521103637887,0.61307941875437
"79","5601","SBM",0.685098359338391,0.653765261744723,0.570001197984863,0.661734638738236,0.663336788659488,0.646053753523823,0.639048378869721,0.567511907844424
"80","5601","TMR",1,0.268407157524201,0.952909621449554,0.900504013440359,0.782777646686715,0.788859666394757,0.630299613600919,0.680736609275907
"81","5603","CG",0.850113378684807,0.733538777606574,0.76906385127671,0.670304983063558,0.645782349919937,0.804850937914434,0.778636660914513,0.596770499312872
"82","5603","GH",0.811967451941868,0.636892256428267,0.748898868690655,0.695328082637769,0.70488060712444,0.6639688047665,0.704473300375859,0.64206275406558
"83","5603","SBM",0.774152171656509,0.608273309129503,0.74701901151729,0.699337415328186,0.680957419432471,0.65307108976102,0.618032198260385,0.757179696281766
"84","5603","TMR",0.764070082598573,0.814421933648847,0.736753702855398,0.858613553279555,0.808321248376084,0.805084745762712,0.803588426639274,0.74862973269247
"85","5611","CG",0.76053010868174,0.764626782869594,0.704655759566104,0.698612561333855,0.657298609852062,0.665192848414613,0.663810424368337,0.690540976557482
"86","5611","GH",0.727672630048955,0.690651856168325,0.638530944745088,0.71169249547591,0.445172893662078,0.747830398452305,0.476737229077079,0.661250479969282
"87","5611","SBM",0.685421694573109,0.666131900509657,0.718291569189196,0.644615551726351,0.708621970122372,0.659528181001014,0.680669723055221,0.63344150933018
"88","5611","TMR",0.660166628666709,0.67884039421477,0.689616255936071,0.719058603625991,0.735896754708539,0.591334972120083,0.727113347672578,0.741730873173162
"89","5617","CG",1,0.656334380948165,0.767865501638321,0.857669088304512,0.749861884811933,0.756611873823408,0.785754068190624,0.60264455894658
"90","5617","GH",0.823441773679796,0.732633141225501,0.763210592862678,0.755164381305249,0.833011315166457,0.80157873119602,0.687215605338947,0.806389936542146
"91","5617","SBM",0.833218049726327,0.900933079588706,0.855642280211246,0.830327955288411,0.65754920602292,0.69103863595546,0.696559467272352,0.830544729506504
"92","5617","TMR",0.76857523960083,0.707612829614604,0.886534916504012,0.886534916504012,0.821178968564265,0.722458901363272,0.749182174076259,0.652597088552498
